variable,year,month,region,value,date,clim,anomaly,anomaly_pct,rolling_12
precip,2008,8,Colombia,283.84287020291686,2008-08-01,256.5851401994012,27.257730003515633,10.62326913488938,2.771093409188159
precip,2008,9,Colombia,250.56390737376563,2008-09-01,241.92700963227466,8.63689774149097,3.5700427805142225,3.0848294533320284
precip,2008,10,Colombia,292.84411532850595,2008-10-01,270.9313638869933,21.912751441512626,8.087934570267224,2.7712055175577803
precip,2008,11,Colombia,283.7760369364136,2008-11-01,245.00193198382573,38.77410495258789,15.826040488181798,5.001671635795815
precip,2008,12,Colombia,136.54673162431058,2008-12-01,168.1464612907492,-31.599729666438606,-18.79297930141876,2.2662547363560077
precip,2009,1,Colombia,206.1435436857572,2009-01-01,117.59060154439872,88.55294214135849,75.30613924780674,8.222840427437797
precip,2009,2,Colombia,148.15509137058976,2009-02-01,124.61638577339885,23.538705597190912,18.88893298509993,8.959303078413724
precip,2009,3,Colombia,222.7868295730379,2009-03-01,198.84288248739327,23.943947085644623,12.04164151420541,11.17442773065772
precip,2009,4,Colombia,261.87803361550067,2009-04-01,285.0967699518188,-23.21873633631816,-8.144159732234817,11.82046359914169
precip,2009,5,Colombia,291.37550967631825,2009-05-01,340.81210838889564,-49.43659871257739,-14.505528851740804,10.310353223369349
precip,2009,6,Colombia,334.78837263193714,2009-06-01,305.7483601652385,29.040012466698613,9.4980108645568,10.441534742125105
precip,2009,7,Colombia,284.5780872136498,2009-07-01,287.7073048559917,-3.129217642341928,-1.0876392741950778,9.275975368827671
precip,2009,8,Colombia,287.4165861255254,2009-08-01,256.5851401994012,30.83144592612416,12.01606839046251,9.392041973458765
precip,2009,9,Colombia,210.4561829191745,2009-09-01,241.92700963227466,-31.470826713100166,-13.008397351306636,8.010505295807027
precip,2009,10,Colombia,242.55062659091885,2009-10-01,270.9313638869933,-28.38073729607447,-10.475249852546494,6.463573260572551
precip,2009,11,Colombia,206.36179958338332,2009-11-01,245.00193198382573,-38.64013240044241,-15.771358245041641,3.8304566994705973
precip,2009,12,Colombia,145.5538289801468,2009-12-01,168.1464612907492,-22.592632310602397,-13.436281761253671,4.2768481611510225
precip,2010,1,Colombia,78.43495525981776,2010-01-01,117.59060154439872,-39.15564628458097,-33.298278748745886,-4.773520005228364
precip,2010,2,Colombia,138.51046083964624,2010-02-01,124.61638577339885,13.894075066247396,11.149476836466947,-5.4184746842811125
precip,2010,3,Colombia,222.79568726191363,2010-03-01,198.84288248739327,23.95280477452036,12.046096131220075,-5.418103466196556
precip,2010,4,Colombia,326.500387583208,2010-04-01,285.0967699518188,41.40361763138918,14.522654058264624,-3.5292023169882705
precip,2010,5,Colombia,331.0180899205678,2010-05-01,340.81210838889564,-9.794018468327863,-2.8737296085595805,-2.559885713389835
precip,2010,6,Colombia,324.5716274899092,2010-06-01,305.7483601652385,18.823267324670667,6.156457328012431,-2.8383485081018662
precip,2010,7,Colombia,324.0388010336984,2010-07-01,287.7073048559917,36.3314961777067,12.62793664411544,-1.6953838482426562
precip,2010,8,Colombia,251.49593289468072,2010-08-01,256.5851401994012,-5.089207304720503,-1.9834380513094028,-2.8620093850569823
precip,2010,9,Colombia,260.0276871603122,2010-09-01,241.92700963227466,18.10067752803755,7.48187544480887,-1.154486652047357
precip,2010,10,Colombia,259.59699337799753,2010-10-01,270.9313638869933,-11.33437050899579,-4.1834840922010805,-0.6301728386852389
precip,2010,11,Colombia,302.0583878637959,2010-11-01,245.00193198382573,57.056455879970144,23.28816569647983,2.6247874897748837
precip,2010,12,Colombia,226.13282515317908,2010-12-01,168.1464612907492,57.9863638624299,34.485628432086486,6.618280005886564
precip,2011,1,Colombia,122.8743838700785,2011-01-01,117.59060154439872,5.2837823256797805,4.493371286722078,9.767584175508894
precip,2011,2,Colombia,159.51922296407298,2011-02-01,124.61638577339885,34.902837190674134,28.008224579824592,11.172479820788697
precip,2011,3,Colombia,210.62743369154478,2011-03-01,198.84288248739327,11.784551204151512,5.926564258541493,10.662518831398815
precip,2011,4,Colombia,321.3274528248287,2011-04-01,285.0967699518188,36.23068287300987,12.70820531538566,10.511314769492236
precip,2011,5,Colombia,391.48737230433113,2011-05-01,340.81210838889564,50.675263915435494,14.868974038214247,11.989873406723389
precip,2011,6,Colombia,344.52831812572333,2011-06-01,305.7483601652385,38.77995796048481,12.683619280746619,12.533803569451237
precip,2011,7,Colombia,308.9140635853131,2011-07-01,287.7073048559917,21.206758729321393,7.370949006642766,12.095721266328512
precip,2011,8,Colombia,234.02847635707477,2011-08-01,256.5851401994012,-22.556663842326458,-8.791102955064698,11.528415857682239
precip,2011,9,Colombia,256.62354182933905,2011-09-01,241.92700963227466,14.696532197064386,6.074779421860704,11.411157855769892
precip,2011,10,Colombia,284.37678145610136,2011-10-01,270.9313638869933,13.44541756910803,4.962665590358219,12.173336995983165
precip,2011,11,Colombia,295.01809062301794,2011-11-01,245.00193198382573,50.01615863919221,20.414597645905143,11.93387299176861
